Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %,Entry Targets % Filled,Number Of Filled Entry Targets,Number Of Entry Targets
11/12/2024 4:00,IRONS -T,,ByBit USDT,XRD/USDT,Cancelled,Cross (10.0X),Short,0,0,0,0,1
11/12/2024 4:00,IRONS -T,,ByBit USDT,SNT/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9943,100,1,1
11/12/2024 0:00,IRONS -T,,ByBit USDT,FLR/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9116,100,1,1
11/12/2024 0:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures, Bitget Futures",ORBS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8561,100,1,1
11/12/2024 0:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, OKX Futures, Bitget Futures",STORJ/USDT,All Targets Achieved,Cross (10.0X),Long,1,-149.9511,100,1,1
11/12/2024 0:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT",AXS/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.9228,100,1,1
11/11/2024 18:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT",BNX/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0643,100,1,1
11/11/2024 10:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT, OKX Futures, KuCoin Futures",TRB/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9465,100,1,1
11/11/2024 6:00,IRONS -T,,ByBit USDT,MNT/USDT,All Targets Achieved,Cross (10.0X),Short,1,15.9958,100,1,1
11/11/2024 5:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures, Bitget Futures",MEME/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.7719,100,1,1
11/11/2024 4:00,IRONS -T,,"OKX Futures, KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",PEOPLE/USDT,Stopped Out,Cross (10.0X),Long,0,-149.938,100,1,1
11/11/2024 4:00,IRONS -T,,"ByBit USDT, Bitget Futures",DEGEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.2768,100,1,1
11/11/2024 3:00,IRONS -T,,"Bitget Futures, Binance Futures, OKX Futures, ByBit USDT, KuCoin Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.0191,100,1,1
11/11/2024 2:00,IRONS -T,,"Bitget Futures, ByBit USDT",CLOUD/USDT,All Targets Achieved,Cross (10.0X),Short,1,14.9953,100,1,1
11/10/2024 20:00,IRONS -T,,"Binance Futures, Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT",LQTY/USDT,All Targets Achieved,Cross (10.0X),Short,1,16.9948,100,1,1
11/10/2024 18:00,IRONS -T,,"OKX Futures, ByBit USDT",JST/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0856,100,1,1
11/10/2024 16:00,IRONS -T,,"KuCoin Futures, OKX Futures, Binance Futures, Bitget Futures, ByBit USDT",BLUR/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.8893,100,1,1
11/10/2024 16:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",EDU/USDT,All Targets Achieved,Cross (10.0X),Long,1,39.9633,100,1,1
11/10/2024 16:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",BOND/USDT,Stopped Out,Cross (10.0X),Long,0,-149.9097,100,1,1
11/10/2024 16:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT",TOKEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0271,100,1,1
11/10/2024 14:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",KEY/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8818,100,1,1
11/10/2024 14:00,IRONS -T,,"KuCoin Futures, Bitget Futures, OKX Futures, Binance Futures, ByBit USDT",ALPHA/USDT,All Targets Achieved,Cross (10.0X),Long,1,33.9372,100,1,1
11/10/2024 14:00,IRONS -T,,ByBit USDT,AKRO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.105,100,1,1
11/10/2024 12:00,IRONS -T,,"Bitget Futures, Binance Futures, OKX Futures, KuCoin Futures, ByBit USDT",ACH/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8556,100,1,1
11/10/2024 12:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",ZIL/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.1038,100,1,1
11/10/2024 12:00,IRONS -T,,"OKX Futures, Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",THETA/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9724,100,1,1
11/10/2024 10:00,IRONS -T,,ByBit USDT,BOBA/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9751,100,1,1
11/10/2024 10:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",TRB/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0563,100,1,1
11/10/2024 9:01,IRONS -T,,"Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT",LOOKS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9908,100,1,1
11/10/2024 9:00,IRONS -T,,"KuCoin Futures, ByBit USDT",DODO/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.6677,100,1,1
11/10/2024 9:00,IRONS -T,,"ByBit USDT, Binance Futures",LUNA2/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.083,100,1,1
11/10/2024 9:00,IRONS -T,,"Binance Futures, KuCoin Futures, OKX Futures, Bitget Futures, ByBit USDT",CELO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.7018,100,1,1
11/10/2024 9:00,IRONS -T,,"ByBit USDT, Binance Futures",RLC/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.9758,100,1,1
11/10/2024 9:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",AXL/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0076,100,1,1
11/10/2024 9:00,IRONS -T,,"KuCoin Futures, OKX Futures, Binance Futures, Bitget Futures, ByBit USDT",GAS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.943,100,1,1
11/10/2024 8:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, ByBit USDT, Binance Futures",KSM/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9266,100,1,1
11/10/2024 8:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",LINA/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.5228,100,1,1
11/10/2024 8:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",MTL/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9725,100,1,1
11/10/2024 8:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures",CORE/USDT,All Targets Achieved,Cross (10.0X),Long,1,40.0331,100,1,1
11/10/2024 7:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT, Bitget Futures",IOTX/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9437,100,1,1
11/10/2024 7:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",SUN/USDT,All Targets Achieved,Cross (10.0X),Long,1,21.0245,100,1,1
11/10/2024 6:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, OKX Futures, Binance Futures",GMT/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.097,100,1,1
11/10/2024 6:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures, OKX Futures",CHZ/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9256,100,1,1
11/10/2024 6:00,IRONS -T,,"Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures",1INCH/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.0148,100,1,1
11/10/2024 5:00,IRONS -T,,ByBit USDT,PHA/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.97,100,1,1
11/10/2024 5:00,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures",COS/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0028,100,1,1
11/10/2024 4:00,IRONS -T,,ByBit USDT,1CAT/USDT,All Targets Achieved,Cross (10.0X),Long,2,45.0847,100,1,1
11/10/2024 0:01,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",COMBO/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.1088,100,1,1
11/10/2024 0:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures",HFT/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.1294,100,1,1
11/10/2024 0:00,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures",PHB/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0037,100,1,1
11/10/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",MAV/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9266,100,1,1
11/10/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",COTI/USDT,All Targets Achieved,Cross (10.0X),Long,1,39.996,100,1,1
11/10/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",HIFI/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9286,100,1,1
11/10/2024 0:00,IRONS -T,,"KuCoin Futures, OKX Futures, Binance Futures, ByBit USDT, Bitget Futures",BLUR/USDT,All Targets Achieved,Cross (10.0X),Long,1,70.1075,100,1,1
11/9/2024 20:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT",GFT/USDT,All Targets Achieved,Cross (10.0X),Long,1,25.1429,100,1,1
11/9/2024 18:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",OGN/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.983,100,1,1
11/9/2024 16:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",CTSI/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.1072,100,1,1
11/9/2024 14:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",SPELL/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0442,100,1,1
11/9/2024 14:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",MBOX/USDT,,Cross (10.0X),Long,1,40.2976,100,1,1
11/9/2024 12:00,IRONS -T,,"ByBit USDT, OKX Futures",GODS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9728,100,1,1
11/9/2024 10:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT",TLM/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.037,100,1,1
11/9/2024 10:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",DAR/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8718,100,1,1
11/9/2024 9:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",VET/USDT,All Targets Achieved,Cross (10.0X),Long,1,40.1589,100,1,1
11/9/2024 8:00,IRONS -T,,ByBit USDT,REQ/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0389,100,1,1
11/9/2024 8:00,IRONS -T,,ByBit USDT,CTK/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0088,100,1,1
11/9/2024 7:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT",BSW/USDT,All Targets Achieved,Cross (10.0X),Long,1,21.9817,100,1,1
11/9/2024 6:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, OKX Futures, ByBit USDT",CFX/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.5392,100,1,1
11/9/2024 6:00,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",ALICE/USDT,All Targets Achieved,Cross (10.0X),Long,1,44.8833,100,1,1
11/9/2024 5:00,IRONS -T,,"OKX Futures, Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",TRB/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9323,100,1,1
11/9/2024 5:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT",DYM/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.9642,100,1,1
11/9/2024 4:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures, ByBit USDT",MOVR/USDT,All Targets Achieved,Cross (10.0X),Short,1,16.9636,100,1,1
11/9/2024 0:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, KuCoin Futures, Binance Futures",GALA/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9728,100,1,1
11/9/2024 0:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures, Binance Futures",SAND/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0151,100,1,1
11/9/2024 0:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, Binance Futures",GLM/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9077,100,1,1
11/9/2024 0:00,IRONS -T,,"Binance Futures, KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures",ENJ/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.303,100,1,1
11/9/2024 0:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures",ONG/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0068,100,1,1
11/9/2024 0:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures",LTC/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.0418,100,1,1
11/8/2024 22:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures, Bitget Futures",ALGO/USDT,All Targets Achieved,Cross (10.0X),Long,1,23.773,100,1,1
11/8/2024 22:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, OKX Futures, KuCoin Futures",LRC/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.202,100,1,1
11/8/2024 20:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",MANA/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9035,100,1,1
11/8/2024 18:00,IRONS -T,,"Bitget Futures, OKX Futures, Binance Futures, KuCoin Futures, ByBit USDT",ICP/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.0508,100,1,1
11/8/2024 18:00,IRONS -T,,"OKX Futures, KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",DOT/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9721,100,1,1
11/8/2024 16:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures",ATOM/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9609,100,1,1
11/8/2024 15:00,IRONS -T,,"OKX Futures, ByBit USDT, KuCoin Futures, Bitget Futures, Binance Futures",TIA/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9413,100,1,1
11/8/2024 10:00,IRONS -T,,"ByBit USDT, KuCoin Futures",WAVES/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0913,100,1,1
11/8/2024 4:00,IRONS -T,,"Binance Futures, Bitget Futures, OKX Futures, KuCoin Futures, ByBit USDT",ADA/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0948,100,1,1
11/8/2024 0:00,IRONS -T,,"ByBit USDT, KuCoin Futures",MDT/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9909,100,1,1
11/8/2024 0:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures",WOO/USDT,All Targets Achieved,Cross (10.0X),Long,1,25.1108,100,1,1
11/8/2024 0:00,IRONS -T,,"Bitget Futures, OKX Futures, Binance Futures, ByBit USDT, KuCoin Futures",GMX/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8702,100,1,1
11/7/2024 22:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures, OKX Futures",MAGIC/USDT,All Targets Achieved,Cross (10.0X),Long,1,22.1097,100,1,1
11/7/2024 21:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT",ATA/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.6897,100,1,1
11/7/2024 21:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT",AERGO/USDT,All Targets Achieved,Cross (10.0X),Long,1,33.1061,100,1,1
11/7/2024 21:00,IRONS -T,,ByBit USDT,SCRT/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.8893,100,1,1
11/7/2024 21:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",REN/USDT,All Targets Achieved,Cross (10.0X),Long,1,20,100,1,1
11/7/2024 21:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, OKX Futures, ByBit USDT",IOTA/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.2119,100,1,1
11/7/2024 20:00,IRONS -T,,"OKX Futures, Bitget Futures, ByBit USDT, Binance Futures",LSK/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.975,100,1,1
11/7/2024 20:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",DUSK/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0127,100,1,1
11/7/2024 18:00,IRONS -T,,"KuCoin Futures, OKX Futures, Binance Futures, ByBit USDT, Bitget Futures",ICX/USDT,All Targets Achieved,Cross (10.0X),Long,1,23.6337,100,1,1
11/7/2024 18:00,IRONS -T,,"OKX Futures, ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",EGLD/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9849,100,1,1
11/7/2024 18:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures, OKX Futures",JTO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0514,100,1,1
11/7/2024 18:00,IRONS -T,,"ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",NMR/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.7657,100,1,1
11/7/2024 16:00,IRONS -T,,"Binance Futures, KuCoin Futures, OKX Futures, Bitget Futures, ByBit USDT",DYDX/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.372,100,1,1
11/7/2024 14:00,IRONS -T,,"ByBit USDT, KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.1429,100,1,1
11/7/2024 10:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",ROSE/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.9377,100,1,1
11/7/2024 9:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",FTM/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0678,100,1,1
11/7/2024 8:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, Binance Futures",PENDLE/USDT,All Targets Achieved,Cross (10.0X),Long,1,21.0089,100,1,1
11/7/2024 6:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures",FIL/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9973,100,1,1
11/7/2024 6:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",MANTA/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0375,100,1,1
11/7/2024 6:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, OKX Futures, Binance Futures",EOS/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.3688,100,1,1
11/7/2024 5:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",CHR/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.2678,100,1,1
11/7/2024 5:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures",MAVIA/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.7001,100,1,1
11/7/2024 5:00,IRONS -T,,"ByBit USDT, Bitget Futures",AKT/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8748,100,1,1
11/7/2024 4:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",CYBER/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9237,100,1,1
11/7/2024 4:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures, OKX Futures",WLD/USDT,All Targets Achieved,Cross (10.0X),Long,1,25.7809,100,1,1
11/7/2024 3:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures",AGI/USDT,All Targets Achieved,Cross (10.0X),Long,1,25.9769,100,1,1
11/7/2024 2:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",KDA/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9533,100,1,1
11/7/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, Bitget Futures",XVS/USDT,All Targets Achieved,Cross (10.0X),Long,1,40.0391,100,1,1
11/7/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.0033,100,1,1
11/7/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT",1000FLOKI/USDT,All Targets Achieved,Cross (10.0X),Long,2,44.9926,100,1,1
11/7/2024 0:00,IRONS -T,,"OKX Futures, ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",YGG/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/7/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT, OKX Futures, Bitget Futures, Binance Futures",ZRX/USDT,All Targets Achieved,Cross (10.0X),Long,1,40.0123,100,1,1
11/7/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",FXS/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.6367,100,1,1
11/7/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",TRB/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0065,100,1,1
11/7/2024 0:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT, Bitget Futures",XAI/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/7/2024 0:00,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures, ByBit USDT",ETH/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0015,100,1,1
11/7/2024 0:00,IRONS -T,,"Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",XVG/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0105,100,1,1
11/7/2024 0:00,IRONS -T,,"Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures",CRV/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.444,100,1,1
11/6/2024 23:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, KuCoin Futures",AI/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.0353,100,1,1
11/6/2024 21:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",GTC/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.6,100,1,1
11/6/2024 21:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",HOOK/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.0865,100,1,1
11/6/2024 21:00,IRONS -T,,"OKX Futures, ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures",RSR/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9374,100,1,1
11/6/2024 20:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",C98/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.3417,100,1,1
11/6/2024 20:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",AMB/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.084,100,1,1
11/6/2024 20:00,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT, Bitget Futures",LQTY/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.9746,100,1,1
11/6/2024 20:00,IRONS -T,,"KuCoin Futures, OKX Futures, Binance Futures, Bitget Futures, ByBit USDT",JOE/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.0649,100,1,1
11/6/2024 20:00,IRONS -T,,"Binance Futures, OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures",MINA/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9886,100,1,1
11/6/2024 20:00,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures",CAKE/USDT,All Targets Achieved,Cross (10.0X),Long,1,21.0706,100,1,1
11/6/2024 20:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",HIGH/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0803,100,1,1
11/6/2024 20:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT",DENT/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.4286,100,1,1
11/6/2024 19:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",BB/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0582,100,1,1
11/6/2024 18:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, OKX Futures, Binance Futures",LDO/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.7364,100,1,1
11/6/2024 18:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT",DASH/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9349,100,1,1
11/6/2024 16:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT",CVX/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.7605,100,1,1
11/6/2024 16:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures",INJ/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0145,100,1,1
11/6/2024 16:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, KuCoin Futures, Binance Futures",RDNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.985,100,1,1
11/6/2024 15:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, Binance Futures, KuCoin Futures",METIS/USDT,All Targets Achieved,Cross (10.0X),Long,1,39.9253,100,1,1
11/6/2024 14:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures, OKX Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.898,100,1,1
11/6/2024 12:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures",GRT/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.3449,100,1,1
11/6/2024 12:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures",BNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.9971,100,1,1
